first_name,second_name,element_type,now_cost,selected_by_percent,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,season
Darwin,Núñez Ribeiro,FWD,65,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jayden,Danns,FWD,43,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Alexander,Isak,FWD,103,3.8,41,694,3,1,1,9,0,0,4,140,146.4,39.2,191.0,36.9,2025-26
Hugo,Ekitiké,FWD,90,15.7,125,1797,11,4,7,25,0,0,22,433,525.8,307.2,739.0,156.2,2025-26
Rio,Ngumoha,MID,43,1.4,43,547,2,1,2,12,0,0,4,188,176.0,222.8,203.0,60.1,2025-26
Giovanni,Leoni,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Kieran,Morrison,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Wellity,Lucky,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Will,Wright,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Talla,Ndiaye,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Antoine,Semenyo,MID,80,46.2,202,3200,17,6,12,52,7,0,18,678,923.2,607.4,1047.0,257.7,2025-26
James,Trafford,GK,45,0.9,13,360,0,0,1,6,0,0,0,67,118.0,0.0,0.0,11.9,2025-26
Marc,Guéhi,DEF,51,32.6,179,3150,3,5,14,35,6,0,14,688,901.6,304.6,402.0,160.9,2025-26
Ederson,Santana de Moraes,GK,53,0.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Marcus,Bettinelli,GK,38,0.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Rayan,Aït-Nouri,DEF,57,4.1,60,971,0,2,5,8,2,0,9,237,195.6,216.4,90.0,50.2,2025-26
Joško,Gvardiol,DEF,58,3.2,79,1370,2,2,6,13,2,0,5,303,369.0,109.5,218.0,69.8,2025-26
Manuel,Akanji,DEF,54,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Nathan,Aké,DEF,52,0.6,36,686,0,0,3,9,1,0,1,151,132.4,111.7,78.0,32.4,2025-26
Abdukodir,Khusanov,DEF,54,0.7,67,1427,0,0,6,13,2,0,3,293,299.0,112.2,26.0,43.9,2025-26
Matheus,Nunes,DEF,53,2.9,154,2861,1,8,12,28,5,0,16,676,696.0,545.0,131.0,137.6,2025-26
Rúben,dos Santos Gato Alves Dias,DEF,55,3.1,113,2139,2,0,12,22,3,0,4,453,560.8,152.2,96.0,81.0,2025-26
John,Stones,DEF,54,0.6,16,436,0,0,1,10,0,0,0,55,101.8,24.4,4.0,13.0,2025-26
Rico,Lewis,DEF,46,1.2,19,401,0,1,1,7,2,0,2,72,70.8,112.5,55.0,23.8,2025-26
Nico,O'Reilly,DEF,53,19.2,160,2643,5,4,14,25,5,0,10,567,653.8,413.9,573.0,164.1,2025-26
Vitor,de Oliveira Nunes dos Reis,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Omar,Marmoush,MID,83,2.9,56,691,3,3,4,5,3,0,5,182,203.2,159.8,284.0,64.4,2025-26
Phil,Foden,MID,80,7.8,131,2078,7,5,11,19,4,0,13,563,583.2,918.8,520.0,201.9,2025-26
Sávio,Moreira de Oliveira,MID,69,0.4,43,817,1,2,3,7,2,0,1,140,138.6,198.4,321.0,65.8,2025-26
Bernardo,Mota Veiga de Carvalho e Silva,MID,62,0.7,102,2869,2,4,13,30,10,0,4,534,514.0,809.0,353.0,167.8,2025-26
Rayan,Cherki,MID,65,17.4,135,1772,4,13,8,18,1,0,16,580,604.2,996.6,579.0,218.1,2025-26
Jérémy,Doku,MID,65,6.6,120,1773,5,8,8,18,0,0,15,526,540.2,841.6,645.0,202.5,2025-26
İlkay,Gündoğan,MID,63,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Rodrigo 'Rodri',Hernandez Cascante,MID,63,0.5,69,1510,1,1,5,15,3,0,6,350,358.0,421.5,122.0,90.3,2025-26
Mateo,Kovačić,MID,58,0.0,9,125,0,1,0,3,0,0,0,41,46.0,65.5,3.0,11.5,2025-26
Nico,González Iglesias,MID,59,0.1,63,1561,1,0,7,18,6,0,1,337,309.8,234.1,72.0,61.5,2025-26
Claudio,Echeverri,MID,54,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Tijjani,Reijnders,MID,50,8.9,92,1623,5,3,7,18,2,0,6,337,340.0,347.8,435.0,111.2,2025-26
Sverre,Nypan,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Kalvin,Phillips,MID,47,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Erling,Haaland,FWD,147,62.5,239,2953,27,8,13,32,2,0,43,952,1180.4,320.1,1520.0,302.3,2025-26
Gianluigi,Donnarumma,GK,56,9.3,135,3060,0,0,15,29,8,0,5,567,666.6,10.3,2.0,68.0,2025-26
Divine,Mukasa,MID,44,0.0,2,25,0,0,0,0,0,0,0,5,4.2,28.3,4.0,3.7,2025-26
Stephen,Mfuni,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Ryan,McAidoo,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Charlie,Gray,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Reigan,Heskey,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Max,Alleyne,DEF,39,0.0,5,135,0,0,0,1,0,0,0,27,34.0,14.8,26.0,7.5,2025-26
Bryan,Mbeumo,MID,83,15.0,148,2611,11,3,8,37,4,0,16,528,628.8,803.1,882.0,231.4,2025-26
Altay,Bayındır,GK,47,0.3,11,540,0,0,0,11,0,0,0,49,118.4,10.0,0.0,12.8,2025-26
André,Onana,GK,49,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Elyh,Harrison,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Tom,Heaton,GK,38,0.6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Dermot,Mee,GK,39,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Matthijs,de Ligt,DEF,49,1.8,43,1170,1,0,1,20,0,0,5,169,276.6,60.2,122.0,45.7,2025-26
Lisandro,Martínez,DEF,48,0.4,51,1229,0,0,5,15,0,1,3,241,302.8,94.9,19.0,42.0,2025-26
Noussair,Mazraoui,DEF,49,0.3,53,977,0,0,5,10,3,0,6,233,209.0,122.4,37.0,36.8,2025-26
Diego,León Blanco,DEF,41,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Diogo,Dalot Teixeira,DEF,45,3.8,111,2609,1,6,7,40,5,0,9,414,535.8,458.5,202.0,119.6,2025-26
Patrick,Dorgu,DEF,41,2.4,95,1440,4,4,4,20,5,0,11,321,469.0,394.2,341.0,120.3,2025-26
Harry,Maguire,DEF,44,1.7,90,1649,1,2,7,20,3,1,5,315,381.6,62.5,184.0,63.0,2025-26
Luke,Shaw,DEF,45,1.1,113,3220,1,1,10,45,9,0,3,449,560.2,314.8,97.0,97.4,2025-26
Leny,Yoro,DEF,41,1.2,56,1730,0,1,2,33,1,0,1,191,327.0,83.1,124.0,53.2,2025-26
Harry,Amass,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Tyler,Fredricson,DEF,37,0.2,1,2,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,2025-26
Ayden,Heaven,DEF,37,2.6,42,920,0,1,2,15,2,0,3,164,233.6,32.0,26.0,29.1,2025-26
Tyrell,Malacia,DEF,37,0.6,3,15,0,0,0,1,0,0,0,6,7.6,1.5,0.0,0.9,2025-26
Bruno,Borges Fernandes,MID,104,48.0,235,3065,9,24,7,46,5,0,41,1008,1258.0,1938.5,614.0,381.4,2025-26
Matheus,Santos Carneiro da Cunha,MID,81,8.7,143,2493,10,4,8,35,4,0,14,591,675.8,545.4,801.0,202.5,2025-26
Marcus,Rashford,MID,70,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Amad,Diallo,MID,62,1.3,91,2339,2,5,6,33,2,0,7,463,436.6,596.1,600.0,163.5,2025-26
Antony,dos Santos,MID,59,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Mason,Mount,MID,59,0.3,58,1010,3,0,5,15,2,0,3,201,201.2,214.1,165.0,58.0,2025-26
Carlos Henrique,Casimiro,MID,58,3.8,165,2575,9,4,9,32,9,1,20,636,903.6,536.1,585.0,202.8,2025-26
Kobbie,Mainoo,MID,47,1.4,73,1653,1,2,6,22,2,0,2,340,365.0,360.1,94.0,82.1,2025-26
Manuel,Ugarte Ribeiro,MID,47,0.1,38,876,0,0,1,23,1,0,0,183,167.2,83.6,48.0,29.8,2025-26
Toby,Collyer,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jayce,Fitzgerald,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jack,Fletcher,MID,43,0.1,3,107,0,0,0,0,0,0,0,10,18.6,24.4,5.0,4.8,2025-26
Sékou,Koné,MID,43,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jack,Moorhouse,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Rasmus,Højlund,FWD,63,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Joshua,Zirkzee,FWD,58,0.4,42,607,2,1,2,8,3,0,6,146,164.4,177.7,245.0,58.3,2025-26
Chido,Obi,FWD,42,1.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Ethan,Wheatley,FWD,45,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Benjamin,Sesko,FWD,72,4.6,111,1630,11,2,2,30,2,0,19,405,483.8,156.1,803.0,143.4,2025-26
Senne,Lammens,GK,51,3.6,109,2880,0,0,8,39,0,0,11,413,635.6,0.0,2.0,63.7,2025-26
Shea,Lacey,MID,45,0.0,3,40,0,0,0,0,0,0,0,9,4.0,2.1,16.0,1.7,2025-26
Bendito,Mantato,MID,45,0.0,1,15,0,0,0,0,0,0,0,3,2.2,11.7,0.0,1.4,2025-26
Tyler,Fletcher,MID,44,0.0,2,17,0,0,0,0,0,0,0,6,0.8,3.0,0.0,0.3,2025-26
Godwill,Kukonki,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jim,Thwaites,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jacob,Ramsey,MID,53,0.3,62,1441,2,3,1,31,3,1,3,303,304.4,330.3,165.0,79.9,2025-26
Yoane,Wissa,FWD,73,0.6,27,517,1,1,1,11,3,0,0,70,58.0,46.7,163.0,25.5,2025-26
Nick,Pope,GK,50,4.5,96,2416,0,1,7,38,2,0,3,414,671.0,0.0,35.0,70.7,2025-26
Mark,Gillespie,GK,39,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Odysseas,Vlachodimos,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Lewis,Hall,DEF,53,3.3,79,2176,1,2,4,39,4,0,4,347,550.2,433.6,196.0,118.0,2025-26
Fabian,Schär,DEF,52,1.1,51,1089,0,0,4,13,1,0,0,186,291.2,63.6,108.0,46.4,2025-26
Sven,Botman,DEF,49,0.5,89,1834,1,1,5,27,2,0,6,332,597.0,85.8,190.0,87.4,2025-26
Dan,Burn,DEF,50,3.6,93,2195,1,3,6,36,9,1,5,286,525.8,107.3,186.0,82.1,2025-26
Tino,Livramento,DEF,49,1.8,59,1326,0,1,6,14,1,0,3,252,219.4,199.7,42.0,46.1,2025-26
Kieran,Trippier,DEF,49,1.4,54,1586,0,1,5,27,3,0,2,225,288.0,488.5,14.0,79.0,2025-26
Emil,Krafth,DEF,43,0.0,0,45,0,0,0,2,0,0,0,-8,1.4,1.2,0.0,0.3,2025-26
Jamaal,Lascelles,DEF,43,0.0,1,19,0,0,0,2,0,0,0,0,10.2,0.0,7.0,1.7,2025-26
Alex,Murphy,DEF,38,0.7,2,7,0,0,0,1,0,0,0,3,10.2,0.6,2.0,1.3,2025-26
Harrison,Ashby,DEF,39,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Miodrag,Pivaš,DEF,38,0.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Matt,Targett,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Anthony,Gordon,MID,72,3.1,101,1798,6,4,8,30,3,1,10,352,393.8,404.2,514.0,130.9,2025-26
Anthony,Elanga,MID,65,2.6,48,1302,0,1,2,28,0,0,0,179,130.4,266.7,185.0,57.8,2025-26
Harvey,Barnes,MID,61,1.3,106,1951,7,1,5,31,1,0,9,349,404.0,387.5,682.0,147.0,2025-26
Bruno,Guimarães Rodriguez Moura,MID,69,6.5,154,2456,9,7,6,37,6,0,22,681,782.4,756.7,488.0,202.9,2025-26
Jacob,Murphy,MID,59,0.6,82,1606,3,2,8,20,2,0,5,314,330.8,393.7,346.0,106.0,2025-26
Joelinton Cássio,Apolinário de Lira,MID,59,0.3,73,1950,2,1,5,27,10,0,2,304,324.4,296.3,329.0,95.0,2025-26
Sandro,Tonali,MID,53,1.0,81,2534,0,2,7,38,4,0,2,477,398.0,534.1,198.0,113.4,2025-26
Antoñito,Cordero Campillo,MID,49,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Joe,Willock,MID,50,0.1,38,972,0,2,3,18,3,0,0,166,145.4,205.8,204.0,55.5,2025-26
Isaac,Hayden,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Garang,Kuol,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Lewis,Miley,MID,44,1.7,72,1493,1,4,2,22,0,0,5,334,342.6,251.4,136.0,73.0,2025-26
Joe,White,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
William,Osula,FWD,55,2.1,76,805,7,1,2,14,0,0,13,284,256.6,82.6,284.0,62.2,2025-26
Sean,Neave,FWD,43,0.3,1,13,0,0,0,1,0,0,0,2,0.0,0.0,5.0,0.5,2025-26
Aaron,Ramsdale,GK,48,0.7,25,1003,0,0,1,17,2,0,1,107,212.8,10.0,0.0,22.3,2025-26
Malick,Thiaw,DEF,49,4.7,126,2963,4,0,5,52,4,0,12,436,868.0,114.3,409.0,138.9,2025-26
Seung-Soo,Park,MID,43,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Nick,Woltemade,FWD,67,6.5,108,1896,8,4,8,29,0,0,12,399,447.2,314.4,425.0,117.5,2025-26
John,Ruddy,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Leo,Shahar,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Sam,Alabi,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Oleksandr,Zinchenko,DEF,49,0.2,7,352,0,0,0,6,0,0,0,56,80.8,83.4,22.0,18.6,2025-26
Stefan,Ortega Moreno,GK,47,0.2,11,270,0,0,1,4,0,0,0,38,68.6,0.0,0.0,6.9,2025-26
James,McAtee,MID,50,0.1,17,288,0,1,0,9,1,0,0,60,51.6,82.0,39.0,17.3,2025-26
Matz,Sels,GK,46,5.0,105,2667,0,0,7,39,2,0,3,431,730.0,10.0,0.0,74.0,2025-26
Carlos Miguel,dos Santos Pereira,GK,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Matt,Turner,GK,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Nikola,Milenković,DEF,51,3.3,119,3375,0,1,9,51,6,0,2,401,680.4,66.9,120.0,86.9,2025-26
Murillo,Costa dos Santos,DEF,52,1.8,83,2130,1,0,6,29,5,0,3,333,542.2,115.5,82.0,74.0,2025-26
Ola,Aina,DEF,47,2.1,67,1587,0,2,6,19,3,0,5,264,285.2,160.3,58.0,50.5,2025-26
Neco,Williams,DEF,48,4.2,128,3203,2,3,9,48,6,1,15,531,804.0,572.3,380.0,175.6,2025-26
David,Mota Veiga Teixeira do Carmo,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jair,Paula da Cunha Filho,DEF,42,0.1,13,514,0,0,0,7,0,0,0,48,98.0,15.2,29.0,14.2,2025-26
Felipe,Rodrigues da Silva,DEF,43,0.1,53,1340,1,0,2,23,5,0,1,190,371.2,37.6,96.0,50.5,2025-26
Omar,Richards,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Zach,Abbott,DEF,38,0.2,3,165,0,0,0,4,0,0,0,3,25.4,6.4,0.0,3.2,2025-26
Willy,Boly,DEF,38,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Morgan,Gibbs-White,MID,76,9.2,188,3101,15,4,10,45,1,0,18,712,843.8,747.7,836.0,242.5,2025-26
Callum,Hudson-Odoi,MID,57,0.6,88,1838,3,4,6,26,0,0,8,358,366.6,611.7,330.0,130.6,2025-26
Elliot,Anderson,MID,57,9.4,180,3332,4,5,10,50,8,0,16,795,915.2,961.5,310.0,219.0,2025-26
João Pedro,Ferreira da Silva,MID,54,0.0,1,11,0,0,0,0,0,0,0,6,5.0,0.5,4.0,1.0,2025-26
Nicolás,Domínguez,MID,50,0.0,48,1168,1,1,3,20,3,0,3,229,264.8,193.5,138.0,59.7,2025-26
Lewis,O'Brien,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Ibrahim,Sangaré,MID,49,0.1,89,2073,2,2,8,26,5,0,2,366,434.4,205.9,126.0,76.8,2025-26
Ryan,Yates,MID,47,0.1,30,602,0,2,0,7,3,0,0,123,139.0,79.7,55.0,27.2,2025-26
Eric,da Silva Moreira,MID,45,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Marko,Stamenić,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Chris,Wood,FWD,71,4.7,41,896,3,0,2,14,0,0,4,145,139.0,88.4,266.0,48.0,2025-26
Igor Jesus,Maciel da Cruz,FWD,59,2.4,114,2293,6,6,9,37,2,0,13,407,420.6,240.7,726.0,136.4,2025-26
Taiwo,Awoniyi,FWD,52,0.4,43,480,4,2,1,4,2,0,4,170,177.2,79.0,235.0,48.4,2025-26
Dan,Ndoye,MID,55,0.7,50,1167,1,2,2,17,1,0,4,178,166.4,217.7,180.0,56.6,2025-26
Angus,Gunn,GK,40,1.1,1,45,0,0,0,0,0,0,0,4,1.2,0.0,0.0,0.1,2025-26
Omari,Hutchinson,MID,54,0.1,82,1676,1,7,6,24,1,0,3,329,333.6,527.1,356.0,121.6,2025-26
Arnaud,Kalimuendo,FWD,60,0.1,9,89,0,0,0,3,0,0,0,24,6.8,17.7,39.0,6.3,2025-26
John Victor,Maciel Furtado,GK,40,0.3,11,437,0,0,1,8,1,0,0,32,56.4,0.0,0.0,5.7,2025-26
Nicolò,Savona,DEF,45,0.0,39,1025,2,0,3,18,2,0,0,131,216.6,123.2,94.0,43.5,2025-26
Luis Eduardo,Soares da Silva,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Dilane,Bakwa,MID,59,0.0,26,549,0,2,2,10,1,0,1,100,86.4,178.8,95.0,35.6,2025-26
Lorenzo,Lucca,FWD,53,0.0,9,126,1,0,1,1,0,0,0,33,37.2,13.0,39.0,8.5,2025-26
Luca,Netz,DEF,45,0.0,11,353,0,0,0,5,0,0,0,33,63.4,30.1,10.0,10.4,2025-26
Archie,Whitehall,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jimmy,Sinclair,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Lamin,Sillah,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Anthony,Patterson,GK,42,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Simon,Moore,GK,39,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Blondy,Nna Noukeu,GK,39,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Daniel,Ballard,DEF,46,2.4,116,2144,2,2,6,35,4,1,9,340,662.8,181.2,370.0,121.5,2025-26
Trai,Hume,DEF,45,0.3,110,3032,2,1,9,42,9,0,6,383,547.8,421.3,248.0,120.9,2025-26
Aji,Alese,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Joe,Anderson,DEF,38,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Dennis,Cirkin,DEF,40,0.0,14,319,0,0,1,2,2,0,0,43,59.2,9.7,10.0,7.5,2025-26
Leo Fuhr,Hjelde,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Niall,Huggins,DEF,40,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Zak,Johnson,DEF,38,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Luke,O'Nien,DEF,40,0.1,26,565,0,1,2,7,1,1,1,90,103.0,27.6,40.0,17.1,2025-26
Timothée,Pembélé,DEF,39,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Reinildo,Mandava,DEF,38,3.0,74,1966,0,2,6,27,7,1,6,281,376.4,130.2,39.0,54.7,2025-26
Jenson,Seelt,DEF,40,0.1,2,133,0,0,0,2,0,0,0,11,33.6,2.4,0.0,3.6,2025-26
Simon,Adingra,MID,49,0.3,34,649,1,1,4,8,2,0,3,81,81.4,116.8,75.0,27.0,2025-26
Habib,Diarra,MID,53,0.1,65,1403,2,6,5,19,6,0,3,209,166.2,153.8,234.0,53.9,2025-26
Patrick,Roberts,MID,54,0.0,1,27,0,0,0,1,0,0,0,4,1.8,7.3,5.0,1.4,2025-26
Milan,Aleksić,MID,49,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Enzo,Le Fée,MID,48,1.6,147,2930,5,6,10,43,5,0,16,621,725.8,816.4,324.0,186.9,2025-26
Romaine,Mundle,MID,49,0.0,14,399,0,0,0,11,1,0,0,42,29.4,33.6,69.0,12.7,2025-26
Dan,Neil,MID,48,0.0,3,13,0,0,0,0,0,0,0,10,3.0,1.4,0.0,0.4,2025-26
Ian,Poveda-Ocampo,MID,47,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Chris,Rigg,MID,47,0.1,36,758,1,1,3,11,1,0,1,136,114.6,142.8,103.0,36.0,2025-26
Noah,Sadiki,MID,49,0.1,80,2891,0,2,9,42,9,0,0,410,347.6,333.3,162.0,84.6,2025-26
Chemsdine,Talbi,MID,49,0.2,83,1553,4,2,7,14,0,0,6,248,238.8,211.5,245.0,69.1,2025-26
Abdoullah,Ba,MID,43,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Alan,Browne,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Pierre,Ekwah Elimby,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Harrison,Jones,MID,43,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Jay,Matete,MID,43,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Nectarios,Triantis,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Wilson,Isidor,FWD,50,1.3,74,1148,6,1,4,17,1,0,7,266,242.0,30.4,444.0,71.5,2025-26
Eliezer,Mayenda Dossou,FWD,51,0.5,40,751,2,0,3,9,0,0,5,124,117.6,53.8,188.0,35.5,2025-26
Ahmed,Abdullahi,FWD,42,0.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Luís Hemir,Silva Semedo,FWD,44,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Nazarii,Rusyn,FWD,44,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Granit,Xhaka,MID,51,3.2,124,2901,1,6,9,39,8,0,8,603,685.0,595.3,101.0,138.1,2025-26
Robin,Roefs,GK,48,8.0,136,3150,0,0,10,46,4,0,12,573,881.6,50.0,0.0,93.1,2025-26
Arthur,Masuaku,DEF,39,0.5,1,125,0,0,0,2,1,0,0,4,21.8,20.1,7.0,4.9,2025-26
Omar,Alderete,DEF,41,4.9,125,2797,1,1,10,40,6,0,5,400,749.0,138.1,279.0,117.0,2025-26
Nordi,Mukiele,DEF,46,8.7,151,2784,3,5,9,40,5,0,11,489,733.6,353.1,242.0,132.9,2025-26
Lutsharel,Geertruida,DEF,45,0.1,55,1681,0,0,3,23,2,0,0,231,274.6,135.7,102.0,51.2,2025-26
Brian,Brobbey,FWD,53,0.9,92,1920,7,2,6,30,6,0,12,309,333.4,200.5,552.0,106.7,2025-26
Bertrand,Traoré,MID,55,0.0,30,634,1,1,3,9,1,0,1,118,115.6,108.4,135.0,35.9,2025-26
Jenson,Jones,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Tymur,Tutierov,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
Djiamgone Jocelin Ta,Bi,MID,49,0.0,1,38,0,0,0,0,0,0,0,4,3.4,4.3,2.0,1.0,2025-26
Melker,Ellborg,GK,40,0.1,16,270,0,0,1,2,0,0,3,62,73.6,0.0,0.0,7.4,2025-26
Nilson,Angulo,MID,50,0.0,13,401,0,0,1,6,1,0,0,43,45.4,44.3,89.0,17.8,2025-26
Jack,Whittaker,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-26
